,OPEID,INSTNM,CITY,NUMBRANCH,PREDDEG,HIGHDEG,CONTROL,region,ADM_RATE,UGDS,CURROPER,NPT4_PUB,NPT4_PRIV,COSTT4_A,COSTT4_P,TUITFTE,INEXPFTE,AVGFACSAL,PFTFAC,C150_4,C150_L4,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,PCTFLOAN,UG25abv,COMP_ORIG_YR4_RT,WDRAW_ORIG_YR4_RT,ENRL_ORIG_YR4_RT,DEBT_MDN,Year,NetPrice,Cost
2756,,Pacifica Graduate Institute,Carpinteria,1,4,4,3,8.0,,,True,,,,,28749.0,8743.0,8539.0,0.2615,,,,,,,,,,,,,2013,,
2757,,Humboldt State University,Arcata,1,3,4,1,8.0,0.8018,7748.0,True,14715.0,,23113.0,,5300.0,8294.0,8148.0,0.5414,0.4004,,0.7756,,0.3611,,0.605,0.1788,,,,15000.0,2013,14715.0,23113.0
2758,,Humphreys College-Stockton and Modesto Campuses,Stockton,2,3,4,2,8.0,,757.0,True,,14877.0,21029.0,,8460.0,3488.0,8986.0,0.275,0.9309999999999999,,0.6923,,0.7273,,0.922,0.6394,,,,22326.0,2013,14877.0,21029.0
2759,,Imperial Valley College,Imperial,1,2,2,1,8.0,,6663.0,True,2916.0,,9327.0,,398.0,3106.0,6030.0,0.4952,,0.1727,,0.7467,,0.5975,0.0,0.2992,,,,,2013,2916.0,9327.0
2760,,Institute for Business and Technology,Santa Clara,3,1,1,3,8.0,,173.0,True,,22546.0,,25900.0,17991.0,3205.0,,,,0.6625,,0.9957,,,0.8808,0.6474,,,,8023.0,2013,22546.0,25900.0
2761,,Interior Designers Institute,Newport Beach,1,1,3,3,8.0,,293.0,True,,,,,16927.0,2204.0,5652.0,,,,,,1.0,,0.3628,0.7119,,,,28250.0,2013,,
2762,,Toni & Guy Hairdressing Academy-Santa Monica,Santa Monica,3,1,1,3,8.0,,268.0,True,,14262.0,,18063.0,7838.0,2668.0,,,,0.625,,0.7632,,,0.6614,0.3358,,,,10556.0,2013,14262.0,18063.0
2763,,Irvine Valley College,Irvine,2,1,2,1,8.0,,11725.0,True,10437.0,,16598.0,,1429.0,4079.0,8909.0,0.2398,,0.3765,,0.7884,,0.5037,0.0148,0.3041,,,,7066.0,2013,10437.0,16598.0
2764,,ITT Technical Institute-National City,National City,141,2,3,3,8.0,0.9298,1209.0,True,,23139.0,26686.0,,20888.0,2856.0,5561.0,0.1039,0.2704,,,,,,0.5870000000000001,0.7849,,,,14656.5,2013,23139.0,26686.0
2765,,ITT Technical Institute-San Dimas,San Dimas,141,2,3,3,8.0,0.9617,534.0,True,,21613.0,26194.0,,18559.0,3999.0,6048.0,0.1,0.3874,,,,,,0.8027,0.6461,,,,14656.5,2013,21613.0,26194.0
2766,,ITT Technical Institute-Orange,Orange,141,2,3,3,8.0,0.91,823.0,True,,22434.0,25603.0,,19372.0,2759.0,5924.0,0.1373,0.3663,,,,,,0.8164,0.6779999999999999,,,,14656.5,2013,22434.0,25603.0
2767,,Bellus Academy-El Cajon,El Cajon,1,1,1,3,8.0,,184.0,True,,24926.0,,29995.0,11920.0,3899.0,,,,0.7,,0.8889,,,0.6181,0.3913,,,,8407.0,2013,24926.0,29995.0
2768,,John F Kennedy University,Pleasant Hill,1,3,4,2,8.0,,271.0,True,,,,,19566.0,9192.0,6020.0,0.2083,,,,,,,0.8618,0.8208,,,,21998.0,2013,,
2769,,American Jewish University,Los Angeles,1,3,4,2,8.0,0.59,109.0,True,,39799.0,46466.0,,16960.0,14790.0,6231.0,1.0,0.8125,,0.8333,,,,0.35,0.1696,,,,15500.0,2013,39799.0,46466.0
2770,,Reedley College,Reedley,1,2,2,1,8.0,,12081.0,True,3813.0,,10026.0,,524.0,3778.0,8852.0,0.3328,,0.2227,,0.6734,,0.4309,0.0008,0.2622,,,,3500.0,2013,3813.0,10026.0
2771,,Life Pacific College,San Dimas,1,3,4,2,8.0,0.7482,475.0,True,,16827.0,24492.0,,8619.0,3393.0,6394.0,0.1875,0.5111,,0.6279,,1.0,,0.5427,0.2045,,,,13000.0,2013,16827.0,24492.0
2772,,The Art Institute of California-Argosy University San Diego,San Diego,28,3,3,3,8.0,,1869.0,True,,24859.0,30521.0,,10708.0,3397.0,5638.0,0.2391,0.4254,,0.6204,,0.1875,,0.6776,0.465,,,,9500.0,2013,24859.0,30521.0
2773,,University of La Verne,La Verne,1,3,4,2,8.0,0.3895,5128.0,True,,20847.0,45305.0,,16881.0,7629.0,8605.0,0.3026,0.5928,,0.8795,,0.0,,0.6816,0.4528,,,,22218.0,2013,20847.0,45305.0
2774,,Laguna College of Art and Design,Laguna Beach,1,3,4,2,8.0,0.4327,514.0,True,,34762.0,39713.0,,16730.0,10964.0,7782.0,1.0,0.6333,,0.8421,,0.0,,0.7177,0.1946,,,,22750.0,2013,34762.0,39713.0
2775,,Lake Tahoe Community College,South Lake Tahoe,1,2,2,1,8.0,,2155.0,True,4811.0,,9836.0,,1263.0,4747.0,7726.0,0.2439,,0.3308,,0.5926,,0.3136,0.0,0.5429,,,,,2013,4811.0,9836.0
2776,,Lancaster Beauty School,Lancaster,1,1,1,3,8.0,,93.0,True,,13466.0,,17079.0,4640.0,2556.0,,,,0.6522,,0.75,,,0.5617,0.3871,,,,6333.0,2013,13466.0,17079.0
2777,,Laney College,Oakland,1,2,2,1,8.0,,10140.0,True,8246.0,,14398.0,,1158.0,4462.0,7334.0,0.305,,0.2062,,0.5731,,0.3491,0.0169,0.4998,,,,7750.0,2013,8246.0,14398.0
2778,,Lassen Community College,Susanville,1,2,2,1,8.0,,2290.0,True,7800.0,,13925.0,,966.0,2803.0,6753.0,0.3211,,0.162,,0.4747,,0.1623,0.0559,0.6227,,,,5500.0,2013,7800.0,13925.0
2779,,Life Chiropractic College West,Hayward,1,4,4,2,8.0,,,True,,,,,23405.0,10453.0,5416.0,0.4068,,,,,,,,,,,,,2013,,
2780,,Lincoln University,Oakland,1,2,4,2,8.0,,97.0,True,,15577.0,20725.0,,12732.0,3879.0,3325.0,,0.7576,,0.7333,,,,0.7368,0.6379,,,,,2013,15577.0,20725.0
2781,,Southern California Seminary,El Cajon,1,3,4,2,8.0,,68.0,True,,,,,7628.0,4980.0,3463.0,,0.0,,0.6667,,0.0,,0.8642,0.8551,,,,,2013,,
2782,,La Sierra University,Riverside,1,3,4,2,8.0,0.4677,2060.0,True,,22680.0,39842.0,,26008.0,10375.0,7230.0,0.8898,0.4918,,0.7615,,0.1429,,0.6943,0.1102,,,,14500.0,2013,22680.0,39842.0
2783,,Loma Linda University,Loma Linda,1,3,4,2,8.0,,1101.0,True,,,,,30419.0,23928.0,7250.0,0.8911,,,,,,,0.6732,0.5,,,,20000.0,2013,,
2784,,Long Beach City College,Long Beach,1,1,2,1,8.0,,22475.0,True,4732.0,,10615.0,,519.0,3916.0,7349.0,0.2885,,0.1798,,0.7321,,0.5125,0.0599,0.3458,,,,6750.0,2013,4732.0,10615.0
2785,,Southern California University of Health Sciences,Whittier,1,4,4,2,8.0,,0.0,True,,,,,20054.0,10158.0,5620.0,0.4188,,,,,,,,0.6337,,,,7500.0,2013,,
2786,,Los Angeles Harbor College,Wilmington,1,2,2,1,8.0,,8719.0,True,8346.0,,13977.0,,842.0,4163.0,6762.0,0.3068,,0.1929,,0.6898,,0.5411,0.0146,0.3357,,,,4412.0,2013,8346.0,13977.0
2787,,Los Angeles Pierce College,Woodland Hills,1,2,2,1,8.0,,17528.0,True,8147.0,,14213.0,,828.0,4232.0,7139.0,0.2855,,0.2708,,0.7477,,0.5699,0.059000000000000004,0.3158,,,,9500.0,2013,8147.0,14213.0
2788,,Los Angeles Southwest College,Los Angeles,1,2,2,1,8.0,,6129.0,True,6063.0,,11945.0,,289.0,5985.0,5984.0,0.2831,,0.1008,,0.5985,,0.3661,0.0334,0.4659,,,,3500.0,2013,6063.0,11945.0
2789,,Los Angeles Trade Technical College,Los Angeles,1,1,2,1,8.0,,12033.0,True,5074.0,,11030.0,,350.0,5533.0,7351.0,0.4217,,0.1876,,0.6366,,0.3701,0.0563,0.5405,,,,4500.0,2013,5074.0,11030.0
2790,,Los Angeles Valley College,Valley Glen,1,1,2,1,8.0,,16111.0,True,7511.0,,13353.0,,624.0,4566.0,7552.0,0.3,,0.1806,,0.7573,,0.4781,0.049,0.4081,,,,8000.0,2013,7511.0,13353.0
2791,,The Master's College and Seminary,Santa Clarita,1,3,4,2,8.0,0.6137,1112.0,True,,24711.0,40815.0,,12657.0,7582.0,7063.0,0.2926,0.5362,,0.8077,,1.0,,0.5335,0.1646,,,,15750.0,2013,24711.0,40815.0
2792,,Los Angeles City College,Los Angeles,1,2,2,1,8.0,,16485.0,True,5435.0,,11090.0,,689.0,4782.0,6981.0,0.3202,,0.1387,,0.6136,,0.3773,0.0516,0.4852,,,,7500.0,2013,5435.0,11090.0
2793,,Los Angeles County College of Nursing and Allied Health,Los Angeles,1,2,2,1,8.0,,182.0,True,,,,,2910.0,18913.0,8958.0,1.0,,,,,,,0.4787,0.7892,,,,11645.0,2013,,
2794,,Los Angeles Mission College,Sylmar,1,2,2,1,8.0,,7931.0,True,7405.0,,13281.0,,581.0,4630.0,6048.0,0.2684,,0.1168,,0.6953,,0.5213,0.0352,0.3527,,,,8500.0,2013,7405.0,13281.0
2795,,Los Medanos College,Pittsburg,1,2,2,1,8.0,,7502.0,True,8387.0,,14140.0,,630.0,4975.0,6823.0,0.3823,,0.3005,,0.7190000000000001,,0.5206,0.0089,0.3249,,,,4499.0,2013,8387.0,14140.0
2796,,The Art Institute of California-Argosy University San Francisco,San Francisco,28,3,4,3,8.0,,1304.0,True,,27686.0,33206.0,,16603.0,4958.0,5719.0,0.1871,0.3604,,0.5455,,0.4035,,0.8111,0.3113,,,,9500.0,2013,27686.0,33206.0
2797,,Loyola Marymount University,Los Angeles,1,3,4,2,8.0,0.5412,6087.0,True,,34879.0,55432.0,,29076.0,14921.0,10098.0,0.5352,0.7583,,0.9144,,1.0,,0.4747,0.0232,,,,20201.5,2013,34879.0,55432.0
2798,,Lu Ross Academy,Ventura,1,1,1,3,8.0,,186.0,True,,10643.0,,13789.0,9231.0,2918.0,,,,0.7969,,0.9286,,,0.6735,0.3441,,,,8118.0,2013,10643.0,13789.0
2799,,Manchester Beauty College,Fresno,1,1,1,3,8.0,,67.0,False,,13061.0,,16790.0,6681.0,7342.0,,,,0.5833,,0.6667,,0.6364,0.0,0.5224,,,,,2013,13061.0,16790.0
2800,,Tulare Beauty College,Tulare,1,1,1,3,8.0,,36.0,False,,9582.0,,13897.0,6744.0,7250.0,,,,0.6154,,0.7143,,0.6,0.0,0.4444,,,,,2013,9582.0,13897.0
2801,,Lyles Fresno College of Beauty,Fresno,1,1,1,3,8.0,,56.0,True,,8337.0,,10335.0,4516.0,2424.0,,,,0.6667,,0.75,,,0.2719,0.3036,,,,4610.0,2013,8337.0,10335.0
2802,,Lytles Redwood Empire Beauty College Inc,Santa Rosa,1,1,1,3,8.0,,126.0,True,,10440.0,,12836.0,10266.0,3675.0,,,,0.8718,,0.875,,,0.4903,0.3333,,,,7601.5,2013,10440.0,12836.0
2803,,MTI Business College Inc,Stockton,1,1,1,3,8.0,,138.0,True,,18103.0,,23653.0,1819.0,3499.0,,,,0.8667,,0.7519,,,1.0,0.3986,,,,9500.0,2013,18103.0,23653.0
2804,,MTI College,Sacramento,1,1,2,3,8.0,,594.0,True,,12836.0,,15451.0,11238.0,2350.0,2405.0,0.3297,,0.7054,,0.6727,,0.0,0.7254,0.5673,,,,9101.0,2013,12836.0,15451.0
2805,,Kaplan College-Sacramento,Sacramento,2,1,2,3,8.0,,520.0,True,,25313.0,,29485.0,9119.0,2921.0,5004.0,0.1163,,0.7346,,0.8391,,,0.5922,0.479,,,,9488.0,2013,25313.0,29485.0
2806,,Kaplan College-San Diego,San Diego,2,1,2,3,8.0,,1335.0,True,,24723.0,,27785.0,12975.0,5044.0,6084.0,0.5422,,0.7868,,0.8357,,,0.3786,0.6315,,,,9500.0,2013,24723.0,27785.0
2807,,Kaplan College-Vista,Vista,2,1,2,3,8.0,,890.0,True,,25211.0,,28147.0,9282.0,3496.0,4986.0,0.3448,,0.789,,0.8846,,,0.3405,0.4699,,,,9459.0,2013,25211.0,28147.0
2808,,College of Marin,Kentfield,1,2,2,1,8.0,,5040.0,True,8298.0,,13794.0,,996.0,8142.0,8301.0,0.3323,,0.2993,,0.7113,,0.348,0.0921,0.5595,,,,9500.0,2013,8298.0,13794.0
2809,,Marinello Schools of Beauty-Los Angeles,Los Angeles,14,1,1,3,8.0,,2405.0,True,,15689.0,,19438.0,8709.0,3936.0,,,,0.6098,,0.6674,,0.7436,0.7781,0.3368,,,,9464.0,2013,15689.0,19438.0
2810,,Marymount California University,Rancho Palos Verdes,1,2,3,2,8.0,,1033.0,True,,22646.0,44406.0,,19258.0,6974.0,7684.0,0.2478,0.3144,,0.6647,,0.6,,0.5694,0.0658,,,,12000.0,2013,22646.0,44406.0
2811,,Mendocino College,Ukiah,1,2,2,1,8.0,,3130.0,True,8453.0,,14316.0,,517.0,6586.0,8180.0,0.1781,,0.1796,,0.6583,,0.3506,0.0581,0.4516,,,,7229.0,2013,8453.0,14316.0
2812,,Menlo College,Atherton,1,3,3,2,8.0,0.3705,742.0,True,,25918.0,51649.0,,18300.0,8329.0,11564.0,0.3563,0.4076,,0.8155,,1.0,,0.591,0.0913,,,,19125.0,2013,25918.0,51649.0
2813,,Merced College,Merced,1,2,2,1,8.0,,9163.0,True,3034.0,,9094.0,,588.0,4959.0,7996.0,0.3544,,0.1546,,0.737,,0.4596,0.0,0.2963,,,,,2013,3034.0,9094.0
2814,,Merritt College,Oakland,1,2,2,1,8.0,,5435.0,True,10104.0,,15651.0,,1181.0,4906.0,7912.0,0.3524,,0.125,,0.503,,0.2844,0.0417,0.5446,,,,9500.0,2013,10104.0,15651.0
2815,,Mills College,Oakland,1,3,4,2,8.0,0.6798,974.0,True,,25539.0,54668.0,,19608.0,15321.0,9759.0,0.5337,0.6142,,0.8118,,1.0,,0.7279,0.1797,,,,20000.0,2013,25539.0,54668.0
2816,,MiraCosta College,Oceanside,1,1,2,1,8.0,,13846.0,True,3451.0,,9338.0,,1069.0,3886.0,11569.0,0.2681,,0.27399999999999997,,0.6699,,0.40299999999999997,0.0165,0.3759,,,,4149.0,2013,3451.0,9338.0
2817,,Marinello Schools of Beauty-San Francisco,San Francisco,4,1,1,3,8.0,,616.0,True,,16537.0,,20245.0,8951.0,4046.0,,,,0.5959,,0.6222,,0.5714,0.7322,0.4334,,,,6713.5,2013,16537.0,20245.0
2818,,Mission College,Santa Clara,1,2,2,1,8.0,,7467.0,True,8096.0,,13902.0,,958.0,5812.0,7663.0,0.4225,,0.2795,,0.7045,,0.3212,0.0078,0.5217,,,,6125.0,2013,8096.0,13902.0
2819,,Modern Beauty Academy,Oxnard,1,1,1,3,8.0,,48.0,True,,10672.0,,14441.0,3449.0,3500.0,,,,0.561,,1.0,,,0.6056,0.2292,,,,5408.5,2013,10672.0,14441.0
2820,,Kaplan College-North Hollywood,North Hollywood,2,1,1,3,8.0,,786.0,True,,22315.0,,25503.0,10446.0,3967.0,5629.0,0.5667,,0.8590000000000001,,0.8240000000000001,,,0.4754,0.4899,,,,9500.0,2013,22315.0,25503.0
2821,,Modesto Junior College,Modesto,1,2,2,1,8.0,,15904.0,True,6864.0,,12734.0,,574.0,3478.0,8437.0,0.4179,,0.1742,,0.7064,,0.5383,0.0,0.3353,,,,,2013,6864.0,12734.0
2822,,Moler Barber College,Oakland,1,1,1,3,8.0,,76.0,True,,8506.0,,12347.0,7589.0,2114.0,,,,0.8519,,0.6667,,,0.9528,0.5789,,,,9500.0,2013,8506.0,12347.0
2823,,Monterey Institute of International Studies,Monterey,2,3,4,2,8.0,,22.0,True,,,,,12643.0,6932.0,9249.0,1.0,,,,,,,0.5909,0.8636,,,,17777.5,2013,,
2824,,Monterey Peninsula College,Monterey,1,2,2,1,8.0,,8781.0,True,6330.0,,12092.0,,1014.0,5194.0,8022.0,0.2779,,0.2368,,0.6588,,0.2432,0.0239,0.5526,,,,7093.0,2013,6330.0,12092.0
2825,,Moorpark College,Moorpark,1,2,2,1,8.0,,13437.0,True,2770.0,,8501.0,,646.0,3349.0,8027.0,0.3292,,0.3732,,0.7486,,0.5283,0.0281,0.2229,,,,6726.0,2013,2770.0,8501.0
2826,,Mt San Antonio College,Walnut,1,2,2,1,8.0,,25800.0,True,3101.0,,9281.0,,859.0,5607.0,9013.0,0.3209,,0.2893,,0.7894,,0.5939,0.0159,0.2939,,,,4500.0,2013,3101.0,9281.0
2827,,Mount St Mary's College,Los Angeles,2,3,4,2,8.0,0.7409,2617.0,True,,26170.0,47905.0,,21833.0,8160.0,8055.0,0.2806,0.6379,,0.7923,,0.0,,0.9203,0.2301,,,,21500.0,2013,26170.0,47905.0
2828,,Mt San Jacinto Community College District,San Jacinto,1,2,2,1,8.0,,13324.0,True,6428.0,,12010.0,,502.0,2742.0,8730.0,0.1989,,0.2168,,0.6967,,0.5518,0.0,0.358,,,,7878.0,2013,6428.0,12010.0
2829,,Mueller College,San Diego,1,1,1,3,8.0,,105.0,True,,30702.0,34305.0,,15180.0,4965.0,,,,0.9643,,0.4857,,0.7228,0.5813,0.8095,,,,11506.0,2013,30702.0,34305.0
2830,,Musicians Institute,Hollywood,1,1,3,3,8.0,0.9888,1166.0,True,,35680.0,39155.0,,22047.0,6561.0,2961.0,0.4762,0.537,,0.56,,0.5,,0.4627,0.245,,,,6334.0,2013,35680.0,39155.0
2831,,Napa Valley College,Napa,1,2,2,1,8.0,,5707.0,True,9327.0,,15178.0,,986.0,5065.0,7747.0,0.2896,,0.3603,,0.7616,,0.5193,0.0199,0.3331,,,,8931.0,2013,9327.0,15178.0
2832,,Everest College-San Francisco,San Francisco,1,1,1,3,8.0,,267.0,False,,26600.0,,31652.0,7700.0,1802.0,,,,0.7233,,0.5135,,,0.5127,0.4869,,,,9500.0,2013,26600.0,31652.0
2833,,Everest College-Reseda,Reseda,3,1,2,3,8.0,,696.0,False,,22255.0,26658.0,,9881.0,4214.0,4295.0,,,0.7673,,0.802,,,0.6366,0.3506,,,,9500.0,2013,22255.0,26658.0
2834,,Everest College-LA Wilshire,Los Angeles,1,1,2,3,8.0,,232.0,False,,23709.0,28767.0,,8017.0,1699.0,4069.0,0.6923,,0.6627,,0.625,,,0.5699,0.4612,,,,9500.0,2013,23709.0,28767.0
2835,,Everest College-San Jose,San Jose,1,1,1,3,8.0,,172.0,False,,24919.0,,29186.0,7331.0,1397.0,,,,0.7585,,0.68,,,0.4926,0.4419,,,,9500.0,2013,24919.0,29186.0
2836,,Everest College-Gardena,Gardena,2,1,1,3,8.0,,494.0,False,,27819.0,,33016.0,9514.0,4814.0,,,,0.6789,,0.6429,,,0.6356,0.3927,,,,9500.0,2013,27819.0,33016.0
2837,,Everest College-Alhambra,Alhambra,3,1,1,3,8.0,,561.0,False,,25860.0,,30050.0,9512.0,4132.0,,,,0.7267,,0.7922,,,0.6473,0.3654,,,,9500.0,2013,25860.0,30050.0
2838,,Everest College-San Bernardino,San Bernardino,1,1,2,3,8.0,,747.0,False,,24927.0,30116.0,,9966.0,5024.0,4361.0,,,0.6678,,0.5641,,,0.5201,0.4364,,,,9500.0,2013,24927.0,30116.0
2839,,The National Hispanic University,San Jose,1,3,4,3,8.0,,434.0,True,,16413.0,22545.0,,2847.0,15282.0,5756.0,0.073,0.4565,,0.6,,0.5294,,0.48200000000000004,0.4499,,,,10000.0,2013,16413.0,22545.0
2840,,National Holistic Institute,Emeryville,1,1,1,3,8.0,,764.0,True,,23829.0,,27567.0,23734.0,14431.0,,,,0.7484,,0.8214,,,0.792,0.6322,,,,9468.0,2013,23829.0,27567.0
2841,,National University,La Jolla,1,3,4,2,8.0,,9788.0,True,,22000.0,23859.0,,8423.0,3063.0,9703.0,0.2572,0.3125,,0.7662,,0.1931,,0.3903,0.7646,,,,14094.0,2013,22000.0,23859.0
2842,,Newschool of Architecture and Design,San Diego,1,3,4,3,8.0,0.7949,375.0,True,,35550.0,43957.0,,19559.0,6617.0,7034.0,0.2636,0.35,,0.5,,,,0.7404,0.46399999999999997,,,,30833.0,2013,35550.0,43957.0
2843,,Newberry School of Beauty,Granada Hills,1,1,1,3,8.0,,153.0,True,,9167.0,,12408.0,4777.0,1981.0,,,,0.8,,0.7917,,0.6923,0.4857,0.366,,,,4598.5,2013,9167.0,12408.0
2844,,Adrian's College of Beauty Modesto,Modesto,1,1,1,3,8.0,,275.0,True,,14768.0,,18479.0,5036.0,1677.0,,,,0.6844,,0.8148,,,0.5081,0.28,,,,9500.0,2013,14768.0,18479.0
2845,,North-West College-Pomona,Pomona,2,1,1,3,8.0,1.0,280.0,True,,20043.0,,23706.0,5273.0,2392.0,,,,0.7059,,0.8,,,0.9251,0.3107,,,,7387.0,2013,20043.0,23706.0
2846,,North-West College-West Covina,West Covina,2,1,1,3,8.0,1.0,550.0,True,,19258.0,,24317.0,5839.0,2325.0,,,,0.7095,,0.8333,,,0.9229999999999999,0.3564,,,,7030.0,2013,19258.0,24317.0
2847,,North-West College-Pasadena,Pasadena,1,1,1,3,8.0,1.0,193.0,True,,18434.0,,23539.0,5084.0,2256.0,,,,0.6424,,0.7627,,,0.9191,0.2487,,,,7640.0,2013,18434.0,23539.0
2848,,Notre Dame de Namur University,Belmont,1,3,4,2,8.0,0.872,1209.0,True,,26022.0,47115.0,,18965.0,6654.0,8084.0,0.2827,0.4792,,0.7692,,,,0.672,0.3454,,,,18750.0,2013,26022.0,47115.0
2849,,Occidental College,Los Angeles,1,3,4,2,8.0,0.4239,2101.0,True,,24392.0,60655.0,,24394.0,16465.0,10402.0,0.7273,0.8777,,0.9302,,,,0.5333,0.0042,,,,20900.0,2013,24392.0,60655.0
2850,,Oceanside College of Beauty,Oceanside,1,1,1,3,8.0,,70.0,True,,9535.0,,13930.0,6881.0,3073.0,,,,0.8438,,0.8182,,,0.5207,0.3429,,,,6913.0,2013,9535.0,13930.0
2851,,Ohlone College,Fremont,1,2,2,1,8.0,,9184.0,True,10029.0,,16039.0,,1558.0,4260.0,9993.0,0.2528,,0.3552,,0.767,,0.4186,0.0155,0.3528,,,,9250.0,2013,10029.0,16039.0
2852,,Orange Coast College,Costa Mesa,1,2,2,1,8.0,,20521.0,True,9798.0,,16053.0,,995.0,3597.0,9617.0,0.3574,,0.3711,,0.7724,,0.6224,0.02,0.2907,,,,5000.0,2013,9798.0,16053.0
2853,,Otis College of Art and Design,Los Angeles,1,3,4,2,8.0,0.4628,1029.0,True,,31146.0,52397.0,,27612.0,16683.0,6936.0,1.0,0.5731,,0.8087,,,,0.629,0.157,,,,26500.0,2013,31146.0,52397.0
2854,,Oxnard College,Oxnard,1,2,2,1,8.0,,6450.0,True,3856.0,,9675.0,,778.0,3888.0,8189.0,0.4628,,0.2561,,0.6906,,0.3775,0.0,0.3696,,,,,2013,3856.0,9675.0
2855,,Hope International University,Fullerton,1,3,4,2,8.0,0.4681,872.0,True,,23811.0,40303.0,,11581.0,5886.0,5232.0,0.9,0.4508,,0.7315,,,,0.7576,0.4411,,,,17250.0,2013,23811.0,40303.0
2856,,Concorde Career College-San Diego,San Diego,1,1,2,3,8.0,1.0,895.0,True,,20344.0,,25049.0,6775.0,3761.0,4774.0,0.7887,,0.8956,,0.6919,,,0.4139,0.5073,,,,9500.0,2013,20344.0,25049.0
2857,,Palo Alto University,Palo Alto,1,3,4,2,8.0,,191.0,True,,,,,26808.0,18410.0,10628.0,0.4141,,,,,,,0.6235,0.5497,,,,17778.0,2013,,
2858,,Pacific Lutheran Theological Seminary,Berkeley,1,4,4,2,8.0,,,True,,,,,4706.0,14507.0,6017.0,1.0,,,,,,,,,,,,12000.0,2013,,
2859,,Pacific Oaks College,Pasadena,1,3,4,2,8.0,,415.0,True,,,,,13965.0,2283.0,6920.0,1.0,,,,,,,0.8636,0.8916,,,,18750.0,2013,,
2860,,Pacific School of Religion,Berkeley,1,4,4,2,8.0,,,True,,,,,11052.0,15340.0,7792.0,0.5714,,,,,,,,,,,,6250.0,2013,,
2861,,Pacific States University,Los Angeles,1,3,4,2,8.0,,14.0,True,,30753.0,32140.0,,13789.0,3424.0,3500.0,0.2258,1.0,,0.0,,,,0.1053,0.5714,,,,,2013,30753.0,32140.0
2862,,Pacific Union College,Angwin,1,3,4,2,8.0,0.5055,1601.0,True,,22809.0,38800.0,,16425.0,9586.0,6452.0,0.9,0.4452,,0.8457,,1.0,,0.8453,0.1471,,,,20832.0,2013,22809.0,38800.0
2863,,University of the Pacific,Stockton,1,3,4,2,8.0,0.7265,3869.0,True,,30318.0,52406.0,,29264.0,17606.0,10089.0,0.5588,0.5669,,0.8656,,0.0,,0.6292,0.0598,,,,21250.0,2013,30318.0,52406.0
2864,,Palo Verde College,Blythe,1,1,2,1,8.0,,2946.0,True,7114.0,,12973.0,,262.0,4449.0,7584.0,0.4531,,0.1975,,0.5625,,0.16699999999999998,0.0,0.7722,,,,,2013,7114.0,12973.0
2865,,Palomar College,San Marcos,1,1,2,1,8.0,,22535.0,True,5334.0,,11208.0,,1001.0,4572.0,9256.0,0.2367,,0.2543,,0.7251,,0.4659,0.0162,0.3509,,,,5500.0,2013,5334.0,11208.0
2866,,Paris Beauty College,Concord,1,1,1,3,8.0,,99.0,True,,9908.0,,14058.0,3196.0,2265.0,,,,0.8087,,0.8333,,0.878,0.0,0.596,,,,,2013,9908.0,14058.0
2867,,Pasadena City College,Pasadena,1,2,2,1,8.0,,23437.0,True,5718.0,,11751.0,,1400.0,5161.0,8402.0,0.3252,,0.3202,,0.6448,,0.597,0.0126,0.2845,,,,5500.0,2013,5718.0,11751.0
2868,,Pepperdine University,Malibu,1,3,4,2,8.0,0.3734,3516.0,True,,24446.0,58772.0,,25896.0,11299.0,11650.0,0.5697,0.8043,,0.9174,,,,0.4412,0.0873,,,,25000.0,2013,24446.0,58772.0
2869,,Pitzer College,Claremont,1,3,3,2,8.0,0.1451,1081.0,True,,25807.0,59266.0,,44463.0,24408.0,10084.0,0.7909,0.8214,,0.9079999999999999,,,,0.3625,0.0463,,,,14824.0,2013,25807.0,59266.0
2870,,Platt College-San Diego,San Diego,1,2,3,3,8.0,,369.0,True,,35757.0,40468.0,,14002.0,4131.0,4701.0,0.3529,0.7273,,,,,,0.4213,0.6081,,,,20892.5,2013,35757.0,40468.0
2871,,Point Loma Nazarene University,San Diego,1,3,4,2,8.0,0.6654,2543.0,True,,29865.0,43060.0,,18917.0,9224.0,9653.0,1.0,0.7208,,0.8933,,0.0,,0.6409999999999999,0.0243,,,,20500.0,2013,29865.0,43060.0
2872,,Pomona College,Claremont,1,3,3,2,8.0,0.1392,1587.0,True,,12557.0,57014.0,,22496.0,34930.0,12326.0,0.9569,0.9573,,0.9749,,,,0.1525,0.0037,,,,8561.0,2013,12557.0,57014.0
2873,,Porterville College,Porterville,1,2,2,1,8.0,,3339.0,True,2954.0,,9019.0,,474.0,4419.0,8628.0,0.4214,,0.1948,,0.6847,,0.418,0.0,0.3207,,,,,2013,2954.0,9019.0
2874,,Westwood College-South Bay,Torrance,3,3,3,3,8.0,,571.0,True,,24954.0,29458.0,,15626.0,2791.0,4413.0,,0.5974,,0.5517,,,,0.8134,0.5464,,,,22967.5,2013,24954.0,29458.0
2875,,Professional Institute of Beauty,El Monte,1,1,1,3,8.0,,108.0,True,,11432.0,,15735.0,2575.0,1660.0,,,,0.537,,0.4545,,,0.4921,0.6389,,,,3120.0,2013,11432.0,15735.0
