,NUMBRANCH,UGDS,TUITFTE,INEXPFTE,PFTFAC,UG25abv,DEBT_MDN,Year,Cost,Complete,RetentionFT,PREDDEG_1,PREDDEG_2,PREDDEG_3,PREDDEG_4,CONTROL_2,CONTROL_3
6632,-0.31337867875069664,-0.3611135735028449,-0.4871741928277368,-0.6149381514578178,-0.21182040708711053,-0.7417493380711099,-0.3219917814178868,0.507321609220453,-1.0911284898231293,0.4926111404187517,0.5078171729119896,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
1468,3.02294966114516,-0.2788921086711199,0.2154522146859279,-0.4805917178477875,-1.437149114729182,1.7391278768752614,0.7181393027824828,-1.5404347873163802,0.3639835685123239,-2.1364370633430823,-1.1658002401709289,-0.9679638654494285,-0.46493857536253186,1.8317346755015234,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
4366,-0.31337867875069664,-0.16264068024580178,0.23670225725438956,-0.3559772906691248,-0.9765023647192278,-0.44460921248668084,0.6749545074407057,0.507321609220453,1.2653481245677833,0.07020622336190185,0.05112565367376028,-0.9679638654494285,-0.46493857536253186,1.8317346755015234,-0.19805472725301054,1.8690618155867884,-1.1205530320981514
5383,-0.09673398135486179,-0.2613487112905719,-0.3005488189764823,0.5383605417307027,-0.5709828776297762,-1.6371433569198803,1.1369540071556632,0.507321609220453,-0.1697451952179129,-1.0170640331424299,-0.21275279954109055,-0.9679638654494285,2.1508217493466932,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,-1.1205530320981514
7899,2.7196470847909913,-0.11149005173866178,0.46995272450585696,-0.49088303499360164,-1.61965376545842,1.8702580660261905,1.4349680002349536,0.507321609220453,0.19351149804955045,-1.368504924133729,-1.468792201064808,-0.9679638654494285,-0.46493857536253186,1.8317346755015234,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
8466,-0.31337867875069664,-0.3771774072488889,-0.2565487308347264,-0.354075634240007,-0.21182040708711053,-0.2763916971112461,-0.9639279283902488,0.507321609220453,-1.0943606819848088,1.3936008285010129,0.15249023695462213,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
7082,-0.2267207997923627,-0.38161609815240105,0.17357713080101816,-0.3795802028187638,-0.21182040708711053,-0.8649322430310741,-0.3219917814178868,0.507321609220453,-0.6810571423429532,1.1177704176628898,0.7424982189861576,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
3156,-0.31337867875069664,0.28038294517141066,1.5343298566849808,0.48030408957116416,0.33611117588030553,-1.6049127043676317,-0.5147671516147385,0.507321609220453,3.133346665491972,0.01698320381273853,0.6102835451415557,-0.9679638654494285,-0.46493857536253186,1.8317346755015234,-0.19805472725301054,1.8690618155867884,-1.1205530320981514
939,-0.2267207997923627,-0.35287029039632234,-0.5934244056700451,-0.21111581562750173,-0.21182040708711053,-0.37970639159379665,-0.11657221438673095,-1.5404347873163802,-0.6322614671279208,0.03852585458263785,0.43014105202828595,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
5331,-0.010076102396527844,0.07535769867584956,-0.4495491174565193,-0.10607726345446383,0.9679865455675768,0.17969411229249146,1.0396909545840933,0.507321609220453,-0.7228671119182266,-1.8010475591999435,-1.0749026519027651,-0.9679638654494285,2.1508217493466932,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,-1.1205530320981514
6256,-0.31337867875069664,0.9349841703227021,-0.36317394442824286,0.30076535023386297,1.1546675040938228,-0.6812616750620955,1.1975488889077512,0.507321609220453,-0.013244536034657308,-1.5898451006715184,-0.7432641783425556,-0.9679638654494285,-0.46493857536253186,1.8317346755015234,-0.19805472725301054,-0.5350277832764199,-1.1205530320981514
10098,-0.09673398135486179,-0.36100789038609465,-0.14061099858620763,-0.3945697299659279,-1.1059679064264678,-0.13996331849967317,-0.46088342049008874,0.507321609220453,0.09821396141164532,0.795475465948513,0.10676599558336353,-0.9679638654494285,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
8804,-0.31337867875069664,-0.38711162022341605,0.6332030515318036,-0.2121225749135053,-0.21182040708711053,0.8225411001839161,0.490543759765009,0.507321609220453,-0.14055120149951747,1.0193500719886432,0.9391675463300025,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
2368,-0.2700497392715297,-0.2085071529154273,-0.9481126161877507,-0.2273917574178926,-0.9706555338034171,-0.8168070220968945,0.7479017968693832,-0.5165565890479636,-0.3546578661449641,-1.6540506480641597,-0.8958619477381999,-0.9679638654494285,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,-1.1205530320981514
5286,-0.2267207997923627,0.24318248807530884,-0.5042992271329088,-0.06692551344321435,-0.9259690403754343,-0.5510145174879401,0.7479017968693832,0.507321609220453,-0.6251714972248819,-1.3131698799992817,-0.5953490119789071,-0.9679638654494285,2.1508217493466932,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,-1.1205530320981514
2555,-0.31337867875069664,0.12270373497997912,-1.0043002287437715,-0.07408469058812854,2.088489927504754,-0.10905721331258542,-0.12746567627474678,0.507321609220453,-0.8968841673325195,-1.4458050239551326,-1.101896481146038,-0.9679638654494285,2.1508217493466932,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,-1.1205530320981514
4424,-0.18339186031319574,-0.33553825924927494,-0.18104857959148613,-0.573661020731672,-0.6148341094983575,0.1646825754873345,-0.3527269060305029,0.507321609220453,0.29047726289993536,1.026108550661553,0.2725852323634684,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
9239,-0.31337867875069664,-0.33701782288377896,-0.9860501921849749,-0.5078860807127729,-0.21182040708711053,1.4468444249630887,-0.3219917814178868,0.507321609220453,-0.3326059744612475,0.4926111404187517,0.8080546614341061,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
2184,-0.2267207997923627,-0.34018831638628766,-0.03592328887393327,-0.4177251935440097,-0.21182040708711053,0.12229705980218562,-0.32238083362817305,-0.5165565890479636,-0.08706363443688579,0.3781394078963453,0.16075365406990944,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
1248,-0.31337867875069664,-0.3716818851778738,-0.9938002077099433,-0.4160472614006705,-0.21182040708711053,0.7201094372781396,-0.6137809391325968,-1.5404347873163802,-0.9106470500854774,0.12385164782812152,0.8411083298952566,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
8879,3.369581176978496,-0.37252735011187615,0.21832722044519035,0.036546968729373575,-0.21182040708711053,-0.8618416325123651,-0.3219917814178868,0.507321609220453,0.0540059137809322,-0.1992881137203685,-0.4771821472302944,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
8897,-0.09673398135486179,-0.3731614488123779,-0.1776735728306128,0.04493662944606989,-0.9345304713592999,1.402251330336005,0.5533756917262432,0.507321609220453,0.3365620672696881,-2.2796323302253545,-1.334373949322796,-0.9679638654494285,2.1508217493466932,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
1916,-0.31337867875069664,-0.39324124099493285,-1.1023004250595005,-0.23606107349181213,-0.02305129466236054,0.5355558377323874,-2.007949534693481,-0.5165565890479636,-0.6329913169708806,0.24001300001875558,-3.78254899334534,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,-1.1205530320981514
1383,-0.2700497392715297,-0.16390887764680523,0.5958279766613916,-0.1283378298894314,-0.7977563910072966,0.3072921751363253,1.181111433023156,-1.5404347873163802,0.31518789329729147,0.9885145130434938,1.726395750179736,-0.9679638654494285,2.1508217493466932,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
8260,-0.31337867875069664,-0.38457522542140915,0.5730779310880973,-0.3284592035183609,-0.21182040708711053,1.348827919941182,-0.3219917814178868,0.507321609220453,0.5920095123056484,0.677202089172595,-1.1729618683375114,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
2073,0.7698448082284776,-0.3712591527108727,1.1949541768416077,-0.35250956423955704,-1.4100031140486313,1.3408806357502163,1.9764314139008838,-0.5165565890479636,1.2305238606322688,-0.46920485571969567,-2.405312807464071,-0.9679638654494285,-0.46493857536253186,1.8317346755015234,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
210,-0.2700497392715297,-0.389648015025423,-0.8850499898595806,-0.20384477633969827,0.5825133359037621,0.06754910204220155,1.5551851332134143,-2.5643129855847966,-0.2935068757312536,1.944416840343145,0.2987527198952127,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,1.8690618155867884,-1.1205530320981514
4061,-0.31337867875069664,-0.2788921086711199,4.872711544190307,2.52514406158728,-0.03641547961278523,-1.9144152720268959,2.85899635293531,0.507321609220453,3.877897769574336,0.5572390927284496,0.6405827412309433,-0.9679638654494285,-0.46493857536253186,1.8317346755015234,-0.19805472725301054,1.8690618155867884,-1.1205530320981514
9992,-0.2267207997923627,-0.38732298645691665,-0.9481126161877507,-0.2273917574178926,-0.9706555338034171,-0.659185885642747,-0.971125394280545,0.507321609220453,-0.3546578661449641,-1.6540506480641597,-0.8958619477381999,-0.9679638654494285,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,-1.1205530320981514
7428,-0.31337867875069664,-0.3661863631068588,0.2855773551618514,-0.05820026629785018,-0.21182040708711053,0.454316932669185,-0.25721458840522116,0.507321609220453,-0.6537399053635975,-0.3230527544180255,0.9507363302914051,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
3399,-0.31337867875069664,0.2898944256789367,0.1675771187816878,-0.19332973490810554,-1.03162962763973,-1.1589817580967945,0.7479017968693832,0.507321609220453,0.9078259657807191,0.15341999202210152,0.26377092077382863,-0.9679638654494285,-0.46493857536253186,1.8317346755015234,-0.19805472725301054,1.8690618155867884,-1.1205530320981514
7964,-0.31337867875069664,-0.3232790177062414,0.15120208597893206,-0.38405468853433516,-0.15084631325079728,0.34570404872599114,-0.6093068387143046,0.507321609220453,0.3857747995378405,0.908679983719749,-0.20173491005404037,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
1324,-0.31337867875069664,-0.36090220726934436,0.3672025186748247,-0.2859515892204329,-0.10866560450101909,-0.6092946015550198,-0.508347790145015,-1.5404347873163802,-0.3203027913942094,0.824199000308379,0.6769417765382091,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
4703,-0.31337867875069664,-0.31778349563522634,1.3295794465253326,1.1439821833332875,0.5825133359037621,1.180610404565747,1.7205323225850833,0.507321609220453,0.2886005061608956,-1.3410486045250338,-1.0280766215828019,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,1.8690618155867884,-1.1205530320981514
5811,-0.31337867875069664,-0.07027363620604898,0.3598275039010645,0.16653077876672187,2.0204161104135276,-1.8517200300759467,2.6931628483007835,0.507321609220453,1.9969704600034293,0.6763572793384813,0.9138264005097876,-0.9679638654494285,-0.46493857536253186,1.8317346755015234,-0.19805472725301054,1.8690618155867884,-1.1205530320981514
3590,-0.31337867875069664,-0.3828842955534045,-0.14854851448678005,-0.4164947099722276,-0.21182040708711053,0.09536459671058062,-0.3219917814178868,0.507321609220453,-0.8541358193877262,1.0704610669525225,0.7623304200628476,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
8376,-0.31337867875069664,-0.3858434228224126,-0.3909240000176457,0.1073557051782905,-0.21182040708711053,0.27682758573762445,-0.892634110855288,0.507321609220453,-0.5631342605732915,-0.08312676152973467,-0.7526293844065478,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
6458,-0.2267207997923627,-0.30024009825467834,1.6113300109330535,-0.2579860534981118,-1.599189857253082,1.5629630773088612,1.1495982039899673,0.507321609220453,0.5157923358479802,-0.8717567416748737,-0.3278897446807648,-0.9679638654494285,2.1508217493466932,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
4548,-0.31337867875069664,-0.10324676863213922,0.5168278184068753,0.0782715480270766,0.5156924111516381,-1.6601021779160026,2.0123214802997933,0.507321609220453,1.6825094419509983,0.5665320009037003,0.7050373947301869,-0.9679638654494285,-0.46493857536253186,1.8317346755015234,-0.19805472725301054,1.8690618155867884,-1.1205530320981514
367,-0.31337867875069664,-0.380136534517897,-1.11792545635984,-0.5098995992847799,-0.21182040708711053,0.5730846797452794,-0.3219917814178868,-2.5643129855847966,-0.2541992484746997,1.0151260228180752,1.726395750179736,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
2291,-0.2267207997923627,-0.3418792462542923,0.7275782405858539,-0.49558124499495154,0.8276626035881164,1.359424298862469,-0.3219917814178868,-0.5165565890479636,0.0835127002891676,0.00790149809601632,-1.1729618683375114,-0.9679638654494285,-0.46493857536253186,1.8317346755015234,-0.19805472725301054,1.8690618155867884,-1.1205530320981514
9996,-0.14006292083402877,-0.38732298645691665,-0.9481126161877507,-0.2273917574178926,-0.9706555338034171,-0.09051355020033286,-0.3219917814178868,0.507321609220453,-0.3546578661449641,-1.6540506480641597,-0.8958619477381999,-0.9679638654494285,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,-1.1205530320981514
4918,-0.31337867875069664,-0.04089372974946858,0.8613285085167597,0.33208675024286255,-0.5931173089539171,-1.8203724091004718,1.4773746911561583,0.507321609220453,2.864032073439774,0.18383314605019466,0.362381031682927,-0.9679638654494285,-0.46493857536253186,1.8317346755015234,-0.19805472725301054,1.8690618155867884,-1.1205530320981514
7495,-0.18339186031319574,-0.3494884306603131,-0.9510501220722145,-0.5978232435957573,-0.21182040708711053,-1.0247609584271562,-1.8295690962772218,0.507321609220453,-1.2054021223779914,0.8508105100829604,1.0311669235468717,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
7099,5.75267284833268,-0.2974923372191708,1.6010799904000308,-0.2547420513543226,-1.6150598268817116,0.8821457316161571,0.6810820797527146,0.507321609220453,0.26597516102913915,-1.0297361806541354,-0.3278897446807648,-0.9679638654494285,2.1508217493466932,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
5168,-0.31337867875069664,0.8479012821204638,-0.5860493908962848,0.40927162883646867,1.042742455134015,-1.0494858425768263,2.045390918174127,0.507321609220453,-0.47596933647122514,-0.6018399996755465,0.24889676996631074,-0.9679638654494285,-0.46493857536253186,1.8317346755015234,-0.19805472725301054,-0.5350277832764199,-1.1205530320981514
7961,-0.31337867875069664,-0.38901391632492127,0.10245198832187295,0.06216339945101967,0.5825133359037621,0.9563203840651673,-0.3219917814178868,0.507321609220453,-0.2935068757312536,1.944416840343145,1.726395750179736,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,1.8690618155867884,-1.1205530320981514
2648,-0.31337867875069664,4.576613007304168,0.5047027941178119,1.278328616943318,1.2858035689198657,-1.792115398643706,0.8451648494409533,0.507321609220453,0.6820938357795543,1.3467138827077025,1.2719078088389173,-0.9679638654494285,-0.46493857536253186,1.8317346755015234,-0.19805472725301054,-0.5350277832764199,-1.1205530320981514
1002,-0.2267207997923627,0.3192743321355171,-0.18192358134430514,-0.5376414107213224,-0.21182040708711053,-0.032674981921640096,-0.32802209067732413,-1.5404347873163802,0.4055850095610374,0.47318051423413643,-0.1593160355288977,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
688,-0.010076102396527844,-0.27635571386911295,0.32370243153467965,-0.3936748328228136,-0.7413762357476921,0.9563203840651673,-0.0898248749295492,-2.5643129855847966,-0.1646362463171937,-0.46920485571969567,-0.18080092002864495,-0.9679638654494285,2.1508217493466932,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
3635,-0.31337867875069664,-0.37379554751287963,-0.4010490203002657,1.5044020077225613,0.8844603896274219,1.7832794557139582,-0.5165178865610268,0.507321609220453,0.42435257695143447,-0.04511031899461814,1.3247936783767582,-0.9679638654494285,-0.46493857536253186,-0.5459305943019302,5.049109475294282,1.8690618155867884,-1.1205530320981514
5023,-0.31337867875069664,0.20809569331421282,-0.7932998060639874,0.46453152742377507,0.492305087488395,-1.2230015474129048,0.16432348143996323,0.507321609220453,-0.0370167880624936,-1.17800030654109,-0.10973553283717195,-0.9679638654494285,2.1508217493466932,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,-1.1205530320981514
8385,-0.31337867875069664,-0.389648015025423,0.20782719941136224,-0.5308178200050762,-0.21182040708711053,1.3766434146095607,-0.5789607663119747,0.507321609220453,0.016470779000138058,1.3298176860254285,0.22410651862044756,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
6399,-0.31337867875069664,-0.014895683028897436,-0.9821751844224907,-0.10697216059757811,-0.7117244503889371,-0.7717724116814239,-1.6836745174198668,0.507321609220453,-1.054114676358735,-0.9469448169109929,-0.548247534421768,-0.9679638654494285,2.1508217493466932,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,-1.1205530320981514
5096,-0.31337867875069664,-0.24613034247853025,0.3193274227705846,0.2160857080666748,2.169510298766704,-1.7603262618798443,0.029419627523195626,0.507321609220453,1.3162290850484153,-0.45484308853976246,-0.6633844795614416,-0.9679638654494285,-0.46493857536253186,1.8317346755015234,-0.19805472725301054,1.8690618155867884,-1.1205530320981514
9414,2.7196470847909913,-0.2947445761836633,0.26457731309419513,-0.461127704985052,-1.5891667185402636,1.905579329097148,1.4349680002349536,0.507321609220453,0.07465023791036898,-1.4052541519176753,-1.6930062521262783,-0.9679638654494285,-0.46493857536253186,1.8317346755015234,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
7621,0.249897534478474,-0.3699909553098692,0.0253268338233974,0.18084913305655026,-0.21182040708711053,0.10419491247831998,-0.8083070442757367,0.507321609220453,-0.4548036910253885,0.5842730074200879,0.7540670029475602,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
1058,-0.2700497392715297,-0.2934763787826598,0.3032023904686343,-0.22129527063042662,-0.21182040708711053,0.5170121746201348,-0.3654683659173786,-1.5404347873163802,-0.3673259741334821,-0.136349781078898,-0.5256608609733152,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
6430,-0.31337867875069664,-0.24190301780851867,-1.0433003068694187,-0.04790894915203603,2.169510298766704,0.6565311637504164,-0.030202623703176786,0.507321609220453,-1.1818383988767152,-0.4924371261578224,0.46705098180990356,-0.9679638654494285,2.1508217493466932,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,-1.1205530320981514
4546,-0.2700497392715297,-0.2613487112905719,-0.7704247602402904,-0.169503098472688,1.0774058098491797,-0.7881084958517416,-0.0074430694014294045,0.507321609220453,-0.8697754588797237,-1.0968985624661745,-0.9223048825071205,-0.9679638654494285,2.1508217493466932,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,-1.1205530320981514
4999,-0.31337867875069664,-0.3596340098683409,0.12332703013912646,1.064336337596117,0.0813564002628331,1.2901063200857148,0.06706042886839321,0.507321609220453,-0.33427420267372726,1.944416840343145,-1.0280766215828019,-0.9679638654494285,2.1508217493466932,-0.5459305943019302,-0.19805472725301054,1.8690618155867884,-1.1205530320981514
6823,-0.2700497392715297,-0.23429383340249785,-0.21204864169135962,-0.20373291419680897,-0.9345304713592999,0.5880962165504366,1.490991518516178,0.507321609220453,0.7110793009713897,0.5441445402996874,-0.3300933225781746,-0.9679638654494285,2.1508217493466932,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
60,-0.31337867875069664,-0.053998436226504444,1.4947047773073199,-0.07621007130302494,-0.21182040708711053,-0.8309355273252773,0.16432348143996323,-2.5643129855847966,1.2334432600041083,0.8005443249531952,1.044939285405684,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
9912,0.16323965552014005,0.732495318629148,-0.14061099858620763,-0.3945697299659279,-1.1059679064264678,-1.7885832723366102,0.27637051800241186,0.507321609220453,0.09821396141164532,0.795475465948513,0.10676599558336353,-0.9679638654494285,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
5307,-0.31337867875069664,-0.3302541034117605,-0.13242348218482974,0.40144127883421876,-0.02305129466236054,0.6441687216755813,-0.9063482012678794,0.507321609220453,-1.0305509528574588,1.4856851004194058,0.35962655931116483,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,-1.1205530320981514
2938,-0.31337867875069664,0.040693636381754696,0.6812031476864464,-0.006296231997222292,2.169510298766704,-0.8644907272426869,1.7001070815450536,0.507321609220453,2.0346098590475035,-0.06960980418391555,0.40920706200289053,-0.9679638654494285,-0.46493857536253186,1.8317346755015234,-0.19805472725301054,1.8690618155867884,-1.1205530320981514
4697,-0.31337867875069664,-0.3300427371782599,0.35282748987851237,-0.5073267699983264,-0.21182040708711053,-0.3262829811989736,-1.1000962019904468,0.507321609220453,-0.26910903812373743,0.31097702608430605,0.21033415676163517,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
10069,-0.2267207997923627,-0.2917854489146552,-0.14061099858620763,-0.3945697299659279,-1.1059679064264678,-1.7316277356346914,-0.3741247775962483,0.507321609220453,0.09821396141164532,0.795475465948513,0.10676599558336353,-0.9679638654494285,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
7354,-0.31337867875069664,-0.3847865916549097,-0.5021742228760626,-0.10876195488380666,0.5825133359037621,0.3205376487879343,-0.3219917814178868,0.507321609220453,-0.2935068757312536,0.8884045477010202,0.2987527198952127,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,1.8690618155867884,-1.1205530320981514
1031,-0.31337867875069664,0.1427835271625341,-0.952175124325839,-0.3384149342355072,-1.0153420272313998,0.22119659640086625,-0.4601053160695162,-1.5404347873163802,-0.8310934172028498,-1.7000927840233564,-0.6986417259200025,-0.9679638654494285,2.1508217493466932,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,-1.1205530320981514
4823,-0.31337867875069664,-0.37760013971589,0.6564530981067087,1.591654479176203,0.5825133359037621,-1.421242136398653,0.5533756917262432,0.507321609220453,1.6825094419509983,0.18425555096725144,0.8791200486255791,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,1.8690618155867884,-1.1205530320981514
6714,-0.18339186031319574,-0.22731874769697877,-1.0469253141310975,-0.4365180335494095,-0.8136263606359259,-0.062256539743566854,-0.3219917814178868,0.507321609220453,-1.1809000205071953,-0.5655131768086574,-1.499091397154196,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
4019,-0.31337867875069664,-0.028634488206435035,0.7674533204643202,0.2534476637916957,2.169510298766704,-1.642441546380524,1.6232692700135132,0.507321609220453,2.4458281134237594,0.4926111404187517,0.5061644894889316,-0.9679638654494285,-0.46493857536253186,1.8317346755015234,-0.19805472725301054,1.8690618155867884,-1.1205530320981514
8257,-0.31337867875069664,-0.3780228721828912,-0.6635495461459685,-0.4370773442638559,0.8276626035881164,2.4278925067589308,1.4773746911561583,0.507321609220453,-0.2724454945486969,-2.2796323302253545,1.726395750179736,-0.9679638654494285,-0.46493857536253186,1.8317346755015234,-0.19805472725301054,1.8690618155867884,-1.1205530320981514
6308,-0.31337867875069664,-0.26451920479308055,2.1678311257259435,1.1385009383317126,0.0475283071070704,-1.9444383456372099,1.8323848330423886,0.507321609220453,3.974342213108321,0.5572390927284496,0.8080546614341061,-0.9679638654494285,-0.46493857536253186,1.8317346755015234,-0.19805472725301054,1.8690618155867884,-1.1205530320981514
3250,-0.31337867875069664,-0.364072700771853,-0.9000500199079066,0.3077008030929986,-0.02305129466236054,-0.21502100252545775,-0.82430681642376,0.507321609220453,-0.4101785863415554,0.8884045477010202,0.297926378183684,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,-1.1205530320981514
6610,0.11991071604097307,0.12059007264497335,-0.032048281111449084,-0.03895997772089329,-1.4601188076127243,1.5673782351927308,0.16432348143996323,0.507321609220453,0.023977805956296887,-0.7733363960006276,-1.400481286245097,-0.9679638654494285,2.1508217493466932,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
1355,-0.31337867875069664,-0.3704136877768704,-0.14892351523798822,-0.25552508635454757,-0.21182040708711053,1.127186994170924,-0.3624532112876599,-1.5404347873163802,0.5770997226566107,-0.20731380714444872,0.17452601592872247,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
8940,-0.31337867875069664,-0.36195903843684724,-0.16379854503591137,-0.3361776913777215,-0.21182040708711053,-0.9704545164555592,-0.13767829679476162,0.507321609220453,-0.5706412875294504,0.817862926552526,0.07371232712221305,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
5963,-0.31337867875069664,-0.27783527750361703,-0.8505499207484312,-0.2170445092006338,1.8629693064663355,0.7903104476316676,-1.2444345720066567,0.507321609220453,-0.24366855788342137,-1.2738862227129948,0.34915956429846706,-0.9679638654494285,2.1508217493466932,-0.5459305943019302,-0.19805472725301054,1.8690618155867884,-1.1205530320981514
9110,-0.31337867875069664,-0.360056742335342,-0.5386742959936556,-0.18818407633519846,-0.21182040708711053,-0.6984807908091872,0.16432348143996323,0.507321609220453,-0.6809528780796732,1.8928834404622095,0.27644149368393617,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
4342,0.0765817765618061,-0.20470256071241688,1.3013293899343188,-0.1985872556239019,-1.275943633764683,1.155002488839303,2.091104552882765,0.507321609220453,0.8014764172351356,-0.8717567416748737,-0.39234439818000844,-0.9679638654494285,-0.46493857536253186,1.8317346755015234,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
6406,-0.2700497392715297,5.097419406649593,-0.6537995266145568,3.2387126710780243,0.5783370281067544,2.0826271602403215,-1.751758654219966,0.507321609220453,0.42435257695143447,-0.04511031899461814,1.3247936783767582,-0.9679638654494285,-0.46493857536253186,-0.5459305943019302,5.049109475294282,1.8690618155867884,-1.1205530320981514
4935,-0.31337867875069664,-0.37231598387837556,0.30620239647829944,-0.031353352004421964,-0.21182040708711053,0.4989100272962692,-0.8046110482780171,0.507321609220453,-0.5445752217094545,1.5220119232862952,1.4867566538363954,1.0330964157796294,-0.46493857536253186,-0.5459305943019302,-0.19805472725301054,-0.5350277832764199,0.8924164866410428
